block_name,basin_name,basin_id,date_collection,CALCIUM(mg/L),PH.1,TEMPERATURE,TOTAL DISSOLVED SOLIDS(mg/L),TOTAL HARDNESS(mg/L),DISSOLVED OXYGEN(mg/L),BIOCHEMICAL OXYGEN DEMAND(mg/L),MAGNESIUM(mg/L)
KOLLEGAL,Cauvery Basin,1,02-02-2009 00:00,57.6,7.78,23,527.4745753,249.3,5.330487895,3.750489041,25.272
TIRUMAKUDAL-NARSIPUR,Cauvery Basin,1,02-02-2010 00:00,32,8.28,25,442.1100105,185.3,6.81,0.97,25.272
MYSORE,Cauvery Basin,1,02-02-2011 00:00,22.4,8.15,23,179.0832216,104.6,6.489864346,1.238129129,11.664
HASSAN,Cauvery Basin,1,02-02-2012 00:00,23.41625605,8.548314738,25.0397658,277.4350392,120.6916882,6.952069175,1.520880173,14.53571647
SOMVARPET,Cauvery Basin,1,02-02-2013 00:00,23.41625605,8.548314738,25.0397658,277.4350392,120.6916882,6.952069175,1.520880173,14.53571647
HOLENARSIPUR,Cauvery Basin,1,02-02-2013 00:00,23.41625605,8.548314738,25.0397658,277.4350392,120.6916882,6.952069175,1.520880173,14.53571647
Shaklespur,Cauvery Basin,1,02-02-2015 00:00,8,7.1,23,32.62298403,36.2,6.18,1.84,3.888
SOMVARPET,Cauvery Basin,1,02-02-2015 00:00,23.41625605,8.548314738,25.0397658,277.4350392,120.6916882,6.952069175,1.520880173,14.53571647
HOLENARSIPUR,Cauvery Basin,1,02-02-2015 00:00,23.41625605,8.548314738,25.0397658,277.4350392,120.6916882,6.952069175,1.520880173,14.53571647
HUNSUR,Cauvery Basin,1,02-02-2015 00:00,41.6,7.99,23.5,479.3080743,217.4,5.937914436,2.913061429,27.216
KRISHNARAJPET,Cauvery Basin,1,02-02-2015 00:00,35.2,8.17,24,388.2794998,152.8,7.53,0.77,15.552
RAMANAGARAM,Cauvery Basin,1,02-02-2015 00:00,86.4,7.76,24,789.4446621,357.75,2.9,11.59,34.02
MALVALLI,Cauvery Basin,1,02-02-2015 00:00,36.8,7.89,25,402.1012531,209.45,5.21,0.96,28.188
HASSAN,Cauvery Basin,1,02-02-2015 00:00,27.2,7.58,24,199.4211746,104.45,6.190446751,1.407967587,8.748
KOLLEGAL,Cauvery Basin,1,02-02-2015 00:00,43.2,8.29,25.5,447.0625682,160.65,7.72,0.96,12.636
SOMVARPET,Cauvery Basin,1,02-03-1981 00:00,8,7.7,25.12881384,86,40.8333,6.934881574,0.178542121,5
MALVALLI,Cauvery Basin,1,02-03-1981 00:00,36,8.2,25.17253761,418,173.333,6.499361756,2.329374173,20
HOLENARSIPUR,Cauvery Basin,1,02-03-1985 00:00,12,7.4,24.16482258,85,62.9167,6.193366701,0.536498301,7.9
TIRUMAKUDAL-NARSIPUR,Cauvery Basin,1,02-03-1987 00:00,32,7.5,23.86962374,200,121.667,5.576074562,1.761647307,10
MALVALLI,Cauvery Basin,1,02-03-1987 00:00,47,8.2,23.68751515,413,209.167,5.480639573,3.065449424,22
KOLLEGAL,Cauvery Basin,1,02-03-1987 00:00,36,7.8,22.43724301,256,173.333,4.937066435,2.393326819,20
Shaklespur,Cauvery Basin,1,02-03-2009 00:00,6.4,7.79,23.5,5.056277023,28.15,6.799571727,0.003177128,2.916
HOLENARSIPUR,Cauvery Basin,1,02-03-2009 00:00,12.8,7.75,25.5,75.48079554,48.2,6.08,1.78,3.888
KRISHNARAJPET,Cauvery Basin,1,02-03-2009 00:00,33.6,8.28,25,365.6213946,156.9,6.527776259,2.102727949,17.496
RAMANAGARAM,Cauvery Basin,1,02-03-2009 00:00,80,7.89,21.5,580.6517627,341.75,3.04,4.8,34.02
MALVALLI,Cauvery Basin,1,02-03-2009 00:00,36.8,8.16,25.5,413.8707048,209.45,5.07,2.23,28.188
HASSAN,Cauvery Basin,1,02-03-2009 00:00,19.2,8.09,22,75.76395972,76.35,6.412197961,0.870369149,6.804
KOLLEGAL,Cauvery Basin,1,02-03-2009 00:00,35.2,8.43,25.5,287.4713004,160.9,5.67,0.6,17.496
KOLLEGAL,Cauvery Basin,1,02-03-2009 00:00,56,8.14,24.5,573.8652596,249.35,5.773787545,3.702458534,26.244
Shaklespur,Cauvery Basin,1,02-03-2012 00:00,8,7,20.5,-61.02380587,36.2,5.775,0.77,3.888
HOLENARSIPUR,Cauvery Basin,1,02-03-2012 00:00,11.2,6.49,25.5,-2.061132451,56.35,4.428,0.193,6.804
KRISHNARAJPET,Cauvery Basin,1,02-03-2012 00:00,24,7.41,26,128.9461776,104.55,4.813,0.578,10.692
TIRUMAKUDAL-NARSIPUR,Cauvery Basin,1,02-03-2012 00:00,27.2,7.81,24,219.7894462,132.8,5.583,1.348,15.552
RAMANAGARAM,Cauvery Basin,1,02-03-2012 00:00,81.6,7.33,25,908.3051735,341.7,4.428,12.128,33.048
MALVALLI,Cauvery Basin,1,02-03-2012 00:00,41.6,7.59,22,243.0555791,209.3,3.658,1.155,25.272
HASSAN,Cauvery Basin,1,02-03-2012 00:00,17.6,7.2,25,154.2055956,72.35,6.377807237,0.793110762,6.804
KOLLEGAL,Cauvery Basin,1,02-03-2012 00:00,32,7.96,26,363.9657102,148.85,6.738,0.578,16.524
KOLLEGAL,Cauvery Basin,1,02-03-2012 00:00,60.8,7.4,15,324.0144934,261.35,3.942924834,3.931613387,26.244
Shaklespur,Cauvery Basin,1,02-03-2015 00:00,8,7.14,24.5,-52.28736888,36.2,4.73,1.58,3.888
SOMVARPET,Cauvery Basin,1,02-03-2015 00:00,12.8,7.5,24,39.10937688,64.4,5.61,0.35,7.776
HOLENARSIPUR,Cauvery Basin,1,02-03-2015 00:00,12.8,7.15,26,-7.17850971,52.25,4.58,0.88,4.86
KRISHNARAJPET,Cauvery Basin,1,02-03-2015 00:00,38.4,7.8,29.5,419.0437741,177,5.43,0.88,19.44
TIRUMAKUDAL-NARSIPUR,Cauvery Basin,1,02-03-2015 00:00,30.4,8.07,26.5,355.7804121,169.15,5.43,2.1,22.356
RAMANAGARAM,Cauvery Basin,1,02-03-2015 00:00,94.4,7.7,24,1086.484065,385.85,5.26,14.2,35.964
HASSAN,Cauvery Basin,1,02-03-2015 00:00,25.6,7.54,25,231.3083263,104.5,6.346580331,1.357567045,9.72
KOLLEGAL,Cauvery Basin,1,02-03-2015 00:00,41.6,8.07,26,270.0411632,172.85,4.73,0.53,16.524
HOLENARSIPUR,Cauvery Basin,1,02-04-1983 00:00,9,7.4,24.80067134,60,39.1667,6.582557952,0.206213225,4
KOLLEGAL,Cauvery Basin,1,02-04-1983 00:00,23,7.5,25.25659015,198,86.6667,6.493205242,1.104931019,7
HOLENARSIPUR,Cauvery Basin,1,02-04-1984 00:00,8.9,8,25.12233354,100,46.4167,7.072547373,0.259653004,5.8
MALVALLI,Cauvery Basin,1,02-04-1984 00:00,15.8,8.2,28.39810793,380,80.75,8.611085343,0.728247423,9.9
KOLLEGAL,Cauvery Basin,3,02-04-2001 00:00,22.4,8.33,25.8,535.3127506,201.952,6.93998849,2.119803771,35.0285
SOMVARPET,Cauvery Basin,1,02-04-2001 00:00,15.6,7.69,26,152.4947638,55.7062,7,0.6,4.0095
HOLENARSIPUR,Cauvery Basin,1,02-04-2001 00:00,15.2,7.89,25,97.22606499,63.8187,6.2,1.1,6.1965
TIRUMAKUDAL-NARSIPUR,Cauvery Basin,1,02-04-2001 00:00,29.8,8.15,25.5,335.2655116,142.337,6.4,2.2,16.281
KOLLEGAL,Cauvery Basin,1,02-04-2001 00:00,37,8.27,28.5,395.4001042,158.819,6.3,0.8,15.9165
Shaklespur,Cauvery Basin,1,02-04-2004 00:00,15.8,7.6,22,11.81471946,51.65,6.239939559,0.531980609,2.916
KRISHNARAJPET,Cauvery Basin,1,02-04-2004 00:00,21.4,7.7,24,256.3630183,121.083,6.40092787,1.355109438,16.22
TIRUMAKUDAL-NARSIPUR,Cauvery Basin,1,02-04-2004 00:00,15.73,7.49,24,-14.65773814,67.1583,4.61,1.09,6.68
KOLLEGAL,Cauvery Basin,1,02-04-2004 00:00,22.02,7.73,28,120.1525075,110.717,3.98,1.12,13.36
Shaklespur,Cauvery Basin,1,02-04-2018 00:00,13,7,25,72,74.917,4.771677827,4,8.3
KRISHNARAJPET,Cauvery Basin,1,02-04-2018 00:00,30,7.6,27,244,180.5,3.595562273,4.6,22.2
TIRUMAKUDAL-NARSIPUR,Cauvery Basin,1,02-04-2018 00:00,32,7.5,26,252,172.833,5.278294285,2.4,15.8
RAMANAGARAM,Cauvery Basin,1,02-04-2018 00:00,78,7.7,23.5,870,429.25,2.858195966,17.9,41.7
HASSAN,Cauvery Basin,1,02-04-2018 00:00,44,7,22,256,211.083,4.855157331,6.8,11.1
SOMVARPET,Cauvery Basin,1,02-04-2019 00:00,11,8.18,29,71,58.333,4.73837474,5.9,5
HOLENARSIPUR,Cauvery Basin,1,02-04-2019 00:00,34,7.81,25.6,216,191.667,3.475908872,5.9,20
SOMVARPET,Cauvery Basin,1,02-05-1983 00:00,7,8,25.13724827,105,46.6667,7.130782289,0.195368351,7
HOLENARSIPUR,Cauvery Basin,1,02-05-1983 00:00,10,8.1,25.58680379,100,37.5,7.324643782,0.207894769,3
KOLLEGAL,Cauvery Basin,1,02-05-1987 00:00,27,8.3,23.18031525,192,130,5.810308235,1.677739042,15
Shaklespur,Cauvery Basin,1,02-05-2005 00:00,12.4,7.21,24.5,106.1801058,57.325,6.454314514,0.476291304,6.318
SOMVARPET,Cauvery Basin,1,02-05-2005 00:00,8.82,7.2,29,106.4666579,50.9833,5.36,0.99,6.944
HOLENARSIPUR,Cauvery Basin,1,02-05-2005 00:00,15.6,7.74,24,-34.40383019,70.8938,4.45,0.67,7.6545
TIRUMAKUDAL-NARSIPUR,Cauvery Basin,1,02-05-2005 00:00,33,7.97,29,327.9335916,165.915,4.89,0.48,20.0195
HASSAN,Cauvery Basin,1,02-05-2005 00:00,30,7.67,26,365.3576146,144.356,6.427804634,1.870504866,16.6455
KOLLEGAL,Cauvery Basin,1,02-05-2005 00:00,31.6,8.14,29,437.1326022,166.581,6.37,0.71,21.0195
SOMVARPET,Cauvery Basin,1,02-05-2009 00:00,9.6,7.24,29,123.3608504,48.3,5.62,1.36,5.832
TIRUMAKUDAL-NARSIPUR,Cauvery Basin,1,02-05-2009 00:00,22.4,7.73,27.5,346.3892216,120.8,6.56,2.1,15.552
MALVALLI,Cauvery Basin,1,02-05-2009 00:00,27.2,7.79,26,300.6894504,181.4,4.06,2.64,27.216
KOLLEGAL,Cauvery Basin,3,02-05-2011 00:00,28.86,8.75,26,663.408258,250.4,6.405173158,5,42.78
Shaklespur,Cauvery Basin,1,02-05-2011 00:00,9.6,6.69,27,135.103867,40.2,6.589273903,0.237987445,3.888
SOMVARPET,Cauvery Basin,1,02-05-2011 00:00,8,6.9,30,99.37921301,48.35,4.72,1.817658076,6.804
HOLENARSIPUR,Cauvery Basin,1,02-05-2011 00:00,20.8,7.21,25,46.5548824,80.35,4.31,2.162013408,6.804
KRISHNARAJPET,Cauvery Basin,1,02-05-2011 00:00,28.8,7.1,27,307.8992711,124.65,5.74,2.024263655,12.636
TIRUMAKUDAL-NARSIPUR,Cauvery Basin,1,02-05-2011 00:00,33.6,7.57,29.5,507.3245048,173.1,6.15,2.695471572,21.384
RAMANAGARAM,Cauvery Basin,1,02-05-2011 00:00,67.2,7.51,24,478.0174953,281.4,2.67,5.741066292,27.216
MALVALLI,Cauvery Basin,1,02-05-2011 00:00,40,7.84,26,384.132004,172.9,5.54,2.898549159,17.496
HASSAN,Cauvery Basin,1,02-05-2011 00:00,16,7.25,27,203.6530722,68.35,6.721094918,0.711256982,6.804
KOLLEGAL,Cauvery Basin,1,02-05-2011 00:00,33.6,7.8,19,169.8536414,148.8,5.54,1.840411494,15.552
KOLLEGAL,Cauvery Basin,1,02-05-2011 00:00,51.2,7.42,16,347.4507262,253.55,4.341422121,3.533595454,30.132
Shaklespur,Cauvery Basin,1,02-05-2014 00:00,8,7.83,27,235.9183874,36.2,8.24,2.06,3.888
SOMVARPET,Cauvery Basin,1,02-05-2014 00:00,11.2,7.27,29,18.98590326,52.3,4.12,1.24,5.832
KRISHNARAJPET,Cauvery Basin,1,02-05-2014 00:00,30.4,7.8,28.5,361.7612382,136.75,6.39,0.62,14.58
RAMANAGARAM,Cauvery Basin,1,02-05-2014 00:00,83.2,7.8,25,718.1662792,349.75,2.27,10.39,34.02
MALVALLI,Cauvery Basin,1,02-05-2014 00:00,43.2,7.7,31,161.0239046,180.9,1.4,0.82,17.496
HASSAN,Cauvery Basin,1,02-05-2014 00:00,22.4,6.71,27,272.1941184,96.5,6.251070186,1.184435056,9.72
Shaklespur,Cauvery Basin,1,02-05-2016 00:00,8,6.87,28,43,32.15,5.17,0.57,2.916
SOMVARPET,Cauvery Basin,1,02-05-2016 00:00,12.8,7.45,27,79,64.4,4.98,0.78,7.776
MALVALLI,Cauvery Basin,1,02-06-1979 00:00,20.73801371,8.45,24.42775942,204,107.2778912,6.597111744,1.298035307,13.09432068
SOMVARPET,Cauvery Basin,1,02-06-1980 00:00,14,8.2,24.48662521,116,68.3333,6.736358149,0.646782886,8
TIRUMAKUDAL-NARSIPUR,Cauvery Basin,1,02-06-1980 00:00,16,8.2,24.74535869,154,77.5,6.811209302,0.791791576,9
MALVALLI,Cauvery Basin,1,02-06-1980 00:00,29,8.2,23.30839816,270,155.833,5.768686755,1.973808178,20
KOLLEGAL,Cauvery Basin,1,02-06-1980 00:00,3,8.2,23.03556705,150,103.333,6.323259336,0.608575127,23
SOMVARPET,Cauvery Basin,1,02-06-1984 00:00,5.5,7.8,24.40950909,98,58.3333,6.705775762,0.263768554,10.7
HOLENARSIPUR,Cauvery Basin,1,02-06-1984 00:00,8.7,8,25.43510537,90,36.3333,7.230063296,0.15580533,3.5
SOMVARPET,Cauvery Basin,1,02-06-1986 00:00,32,7.4,21.4841318,190,167.5,4.356350248,2.224522565,21
HOLENARSIPUR,Cauvery Basin,1,02-06-1986 00:00,24,7.4,22.57448015,140,122.5,5.099575235,1.520762059,15
Shaklespur,Cauvery Basin,1,02-06-2003 00:00,15.73,7.82,21,38.04743859,71.1583,6.219299608,0.698948389,7.64
KRISHNARAJPET,Cauvery Basin,1,02-06-2003 00:00,10.1,7.2,28,231.7820839,64.4583,6.984294531,0.476484027,9.41
TIRUMAKUDAL-NARSIPUR,Cauvery Basin,1,02-06-2003 00:00,20.45,8.2,25.5,6.038322473,90.875,4.19,0.58,9.54
HASSAN,Cauvery Basin,1,02-06-2003 00:00,15.73,8.24,28,276.2539537,83.6167,7.4015221,0.842856505,10.63
KOLLEGAL,Cauvery Basin,1,02-06-2003 00:00,22,8.04,26,105.5630709,136.417,3.57,1,19.54
KOLLEGAL,Cauvery Basin,3,02-06-2008 00:00,24.05,8.34,24,343.9792212,153.292,6.770973495,1.4,22.36
Shaklespur,Cauvery Basin,1,02-06-2008 00:00,12.8,7.64,26,111.7786223,44.15,6.888352123,0.379668691,2.916
KRISHNARAJPET,Cauvery Basin,1,02-06-2008 00:00,28.8,7.946,27.5,343.8074293,120.6,6.822351872,1.623963304,11.664
TIRUMAKUDAL-NARSIPUR,Cauvery Basin,1,02-06-2008 00:00,22.4,8.1,26.5,10.88499229,84.35,4.19,0.58,6.804
RAMANAGARAM,Cauvery Basin,1,02-06-2008 00:00,32,7.7,27.5,363.0844007,152.9,4.99,4.79,17.496
MALVALLI,Cauvery Basin,1,02-06-2008 00:00,30.4,8.02,25.5,210.2796251,140.8,4.71,2.15,15.552
HASSAN,Cauvery Basin,1,02-06-2008 00:00,14.4,7.86,25.5,140.159268,60.3,6.893871331,0.576958064,5.832
KOLLEGAL,Cauvery Basin,1,02-06-2008 00:00,30.4,8.1,27.6,384.8347854,148.9,6.59,0.9,17.496
KOLLEGAL,Cauvery Basin,1,02-06-2008 00:00,32,8.02,26.6,517.8808608,193.4,6.633942078,2.380321696,27.216
Shaklespur,Cauvery Basin,1,02-06-2014 00:00,9.6,7.24,27,50.07117444,36.15,5.36,2.27,2.916
KRISHNARAJPET,Cauvery Basin,1,02-06-2014 00:00,33.6,8.11,29.5,569.1458176,156.9,8.24,1.24,17.496
TIRUMAKUDAL-NARSIPUR,Cauvery Basin,1,02-06-2014 00:00,28.8,7.63,27,183.5915061,116.55,4.74,1.65,10.692
RAMANAGARAM,Cauvery Basin,1,02-06-2014 00:00,75.2,7.54,25.5,686.330695,333.8,1.44,13,34.992
MALVALLI,Cauvery Basin,1,02-06-2014 00:00,51.2,7.84,30,350.5523631,225.2,2.68,1.07,23.328
HASSAN,Cauvery Basin,1,02-06-2014 00:00,20.8,7.62,28,315.5297907,100.6,6.925693605,1.170247777,11.664
KOLLEGAL,Cauvery Basin,1,02-06-2014 00:00,36.8,7.77,29,362.4708529,152.75,5.56,1.23,14.58
KOLLEGAL,Cauvery Basin,1,02-07-1979 00:00,20,7.6,23.50687684,126,95.8333,5.770196647,1.122828596,11
KOLLEGAL,Cauvery Basin,1,02-07-1984 00:00,2.3,7.4,24.99426956,261.8590349,101.167,6.875148752,0.519188806,22.9
SOMVARPET,Cauvery Basin,1,02-07-1999 00:00,9.6,7,25.5,93.82561096,41.7188,6.4,0.7,4.2525
KOLLEGAL,Cauvery Basin,3,02-07-2001 00:00,60.12,8.34,24.80489316,953.0385343,383.217,5.766561395,5.041954805,55.9
SOMVARPET,Cauvery Basin,1,02-07-2001 00:00,6.2,8.1,26,164.92228,23.6,8.4,1,1.944
HOLENARSIPUR,Cauvery Basin,1,02-07-2001 00:00,11,8.2,22.5,117.9881611,47.2438,7.8,1.4,4.7385
HUNSUR,Cauvery Basin,1,02-07-2001 00:00,30.8,8,25.5,342.26541,141.8,6.520152146,1.87316408,15.552
TIRUMAKUDAL-NARSIPUR,Cauvery Basin,1,02-07-2001 00:00,12.6,8.2,24,217.2946301,59.3438,8.3,1.5,6.6825
MALVALLI,Cauvery Basin,1,02-07-2001 00:00,30.6,8,27.5,456.0892165,141.3,7.4,2.5,15.552
KOLLEGAL,Cauvery Basin,1,02-07-2001 00:00,15.8,8.1,25,86.56442857,71.3938,5.7,1.9,7.6545
Shaklespur,Cauvery Basin,1,02-07-2004 00:00,26.4,7.44,20,146.3566854,126.244,5.581127033,1.55596516,14.4585
HOLENARSIPUR,Cauvery Basin,1,02-07-2004 00:00,10.8,7.76,23.5,122.0043061,39.15,7.8,0.78,2.916
KRISHNARAJPET,Cauvery Basin,1,02-07-2004 00:00,31.2,8.2,27,459.41658,168.113,6.815809377,2.128865673,21.627
TIRUMAKUDAL-NARSIPUR,Cauvery Basin,1,02-07-2004 00:00,7.8,7.38,25.5,28.67416566,31.65,6.02,0.95,2.916
HASSAN,Cauvery Basin,1,02-07-2004 00:00,26.4,7,26,324.6507839,127.762,6.15966495,1.59746897,14.823
KOLLEGAL,Cauvery Basin,1,02-07-2004 00:00,12.6,7.45,25,47.64950022,81.2667,4.72,0.77,11.944
Shaklespur,Cauvery Basin,1,02-07-2007 00:00,3.8,6.89,22,-64.12528936,17.4833,6.172889421,-0.189293676,1.916
HOLENARSIPUR,Cauvery Basin,1,02-07-2007 00:00,7.8,7.43,24,24.08792961,35.1938,5.96,2.09,3.7665
KRISHNARAJPET,Cauvery Basin,1,02-07-2007 00:00,21.8,7.83,26,271.4571777,106.137,6.739701471,1.244987814,12.393
TIRUMAKUDAL-NARSIPUR,Cauvery Basin,1,02-07-2007 00:00,11,8.24,24.5,23.83641187,51.2938,5.68,2.21,5.7105
HASSAN,Cauvery Basin,1,02-07-2007 00:00,14,8.29,25,143.5456822,66.3875,7.069244368,0.615090758,7.533
KOLLEGAL,Cauvery Basin,1,02-07-2007 00:00,15.6,7.79,25.5,104.6382213,75.45,5.44,2.12,8.748
HOLENARSIPUR,Cauvery Basin,1,02-07-2009 00:00,12.8,7.57,24,-33.69127699,56.3,4.82,0.9,5.832
MALVALLI,Cauvery Basin,1,02-07-2009 00:00,27.2,8.2,27,394.8866636,173.3,5.63,2.5,25.272
MYSORE,Cauvery Basin,1,02-07-2010 00:00,6.4,7.31,26,88.99701965,32.2,6.877227451,0.050955367,3.888
Shaklespur,Cauvery Basin,1,02-07-2012 00:00,5.6,7.26,23,39.97298832,22.1,7.08,0.98,1.944
SOMVARPET,Cauvery Basin,1,02-07-2012 00:00,4,7.22,26,40.00290288,20.125,6.49,0.39,2.43
HOLENARSIPUR,Cauvery Basin,1,02-07-2012 00:00,11.2,7.17,26,30.40144114,52.3,5.11,0.79,5.832
MYSORE,Cauvery Basin,1,02-07-2012 00:00,5.6,7.53,24,26.71880981,30.2,6.745683701,-0.003975962,3.888
KRISHNARAJPET,Cauvery Basin,1,02-07-2012 00:00,25.6,7.64,28,201.1553552,108.55,5.31,0.39,10.692
TIRUMAKUDAL-NARSIPUR,Cauvery Basin,1,02-07-2012 00:00,16,8.06,26,165.6108133,84.55,6.29,0.79,10.692
RAMANAGARAM,Cauvery Basin,1,02-07-2012 00:00,83.2,7.78,26,639.796495,341.65,2.36,5.9,32.076
HASSAN,Cauvery Basin,1,02-07-2012 00:00,20.8,8.1,27.5,255.2668886,84.4,7.125148264,1.023413823,7.776
KOLLEGAL,Cauvery Basin,1,02-07-2012 00:00,24,8.25,25,232.1629778,116.7,6.29,1.38,13.608
Shaklespur,Cauvery Basin,1,02-07-2018 00:00,2,7.08,24,40,20.833,6.414361933,1.1,5
SOMVARPET,Cauvery Basin,1,02-07-2018 00:00,10,7.14,24,38,44.167,6.759892683,0.7,1
HOLENARSIPUR,Cauvery Basin,1,02-07-2018 00:00,16,7.45,25,88,76.667,6.692512444,0.2,4
MYSORE,Cauvery Basin,1,02-07-2018 00:00,10,7.52,24,36,44.167,6.944766238,0.7,1
HUNSUR,Cauvery Basin,1,02-07-2018 00:00,14,7.17,25.5,60,60.833,6.008196558,2.8,1
KRISHNARAJPET,Cauvery Basin,1,02-07-2018 00:00,34,7.85,27,248,174.167,5.844569808,1.3,13
TIRUMAKUDAL-NARSIPUR,Cauvery Basin,1,02-07-2018 00:00,11,7.48,27,70,60.833,5.913864808,0.7,6
RAMANAGARAM,Cauvery Basin,1,02-07-2018 00:00,63,7.62,23.5,848,345,2.27595271,27,33
HASSAN,Cauvery Basin,1,02-07-2018 00:00,30,7.5,23,236,157.5,6.435248801,1.5,13
KOLLEGAL,Cauvery Basin,1,02-07-2018 00:00,11,7.36,26.5,70,58.333,6.073596191,0.8,5
KOLLEGAL,Cauvery Basin,1,02-07-2021 00:00,22,7.84,26,289,116,6.34,0.2,14
KOLLEGAL,Cauvery Basin,1,02-08-1980 00:00,8,8.7,25.09381559,72,36.6667,7.464221853,0.142439162,4
SOMVARPET,Cauvery Basin,1,02-08-1982 00:00,9,7.8,26.24940614,110,26.6667,7.511151451,0.061328517,1
HOLENARSIPUR,Cauvery Basin,1,02-08-1982 00:00,4,7.8,25.48824229,50,18.3333,7.269978089,-0.168984721,2
HUNSUR,Cauvery Basin,1,02-08-1982 00:00,6,7.9,25.94958141,100,27.5,7.4990524,-0.028707206,3
SOMVARPET,Cauvery Basin,1,02-08-1999 00:00,5.6,7.8,23,-207.3556893,25.6438,4,0.6,2.7945
HOLENARSIPUR,Cauvery Basin,1,02-08-1999 00:00,13.4,7,23.5,307.5226276,59.825,9,1.4,6.318
TIRUMAKUDAL-NARSIPUR,Cauvery Basin,1,02-08-1999 00:00,11,7,24,221.5563971,47.2438,8.4,0.4,4.7385
MALVALLI,Cauvery Basin,1,02-08-1999 00:00,36.4,7.77,25,407.5745523,144.156,7.8,0.1,12.7575
KOLLEGAL,Cauvery Basin,1,02-08-1999 00:00,12.8,8.03,23.5,163.3315512,56.8063,7.9,0.7,5.9535
Shaklespur,Cauvery Basin,1,02-08-2004 00:00,27.8,7.03,20.5,172.6305458,131.262,5.387291218,1.651571343,14.823
HUNSUR,Cauvery Basin,1,02-08-2004 00:00,12.6,7.22,24,85.59808621,55.2938,6.386941584,0.462775487,5.7105
TIRUMAKUDAL-NARSIPUR,Cauvery Basin,1,02-08-2004 00:00,7.2,7.47,25,40.17826937,41.7937,5.8,1.68,5.7105
RAMANAGARAM,Cauvery Basin,1,02-08-2004 00:00,64.2,7.75,22,555.1286038,287.569,4.49,4.26,30.4965
MALVALLI,Cauvery Basin,1,02-08-2004 00:00,37.6,7.72,24.5,437.0879987,181.581,6.7,1.1,21.0195
HASSAN,Cauvery Basin,1,02-08-2004 00:00,3,7.68,25,164.8147705,67.2375,7.019907866,0.240945299,14.337
KOLLEGAL,Cauvery Basin,1,02-08-2004 00:00,17.2,7.5,24.5,101.3217015,83.4604,5.58,0.66,9.7105
Shaklespur,Cauvery Basin,1,02-08-2010 00:00,4.8,6.95,22.5,-43.94771639,20.1,6.247319092,-0.128905579,1.944
HUNSUR,Cauvery Basin,1,02-08-2010 00:00,6.4,7.26,22.5,-1.065837312,36.25,6.370393295,0.070728053,4.86
KRISHNARAJPET,Cauvery Basin,1,02-08-2010 00:00,12.8,7.62,25,102.7357364,56.3,6.5,0.636389738,5.832
TIRUMAKUDAL-NARSIPUR,Cauvery Basin,1,02-08-2010 00:00,8,7.33,26.5,75.38022346,36.2,6.3,0.553416994,3.888
RAMANAGARAM,Cauvery Basin,1,02-08-2010 00:00,67.2,7.75,25,530.9543098,293.55,2.76,5.970368528,30.132
MALVALLI,Cauvery Basin,1,02-08-2010 00:00,38.4,8.48,25.5,555.4619813,197.25,7.68,1.964173374,24.3
HASSAN,Cauvery Basin,1,02-08-2010 00:00,20.8,7.59,26,188.8784602,76.3,6.643743544,0.944092547,5.832
KOLLEGAL,Cauvery Basin,1,02-08-2010 00:00,12.8,7.51,22.5,-68.22848576,48.2,4.93,1.202960047,3.888
Shaklespur,Cauvery Basin,1,02-08-2013 00:00,3.2,6.48,23,-69.06568904,16.1,5.43,0.77,1.944
SOMVARPET,Cauvery Basin,1,02-08-2013 00:00,23.41625605,8.548314738,25.0397658,277.4350392,120.6916882,6.952069175,1.520880173,14.53571647
HOLENARSIPUR,Cauvery Basin,1,02-08-2013 00:00,23.41625605,8.548314738,25.0397658,277.4350392,120.6916882,6.952069175,1.520880173,14.53571647
MYSORE,Cauvery Basin,1,02-08-2013 00:00,6.4,7.06,21.5,-52.95140057,28.15,6.12691272,-0.006230672,2.916
HUNSUR,Cauvery Basin,1,02-08-2013 00:00,6.4,6.72,22,-38.45335668,28.15,6.009200742,-0.003922167,2.916
KRISHNARAJPET,Cauvery Basin,1,02-08-2013 00:00,6.4,7.03,23,35.93006388,24.1,6.6,1.9,1.944
TIRUMAKUDAL-NARSIPUR,Cauvery Basin,1,02-08-2013 00:00,8,7.15,25,29.86281946,32.15,6.21,0.2,2.916
RAMANAGARAM,Cauvery Basin,1,02-08-2013 00:00,70.4,7.42,25,691.1992253,273.2,2.91,16.3,23.328
HASSAN,Cauvery Basin,1,02-08-2013 00:00,16,7.11,22,24.32195382,56.2,5.965223756,0.579474769,3.888
KOLLEGAL,Cauvery Basin,1,02-08-2013 00:00,8,7.17,25,25.35689745,36.2,5.82,0.97,3.888
SOMVARPET,Cauvery Basin,1,02-09-2000 00:00,4.4,6.95,25,163.5907178,16.5688,8.2,1.2,1.3365
HOLENARSIPUR,Cauvery Basin,1,02-09-2000 00:00,14.8,7.778712701,22,34.56879438,58.7687,6.3,0.9,5.2245
HUNSUR,Cauvery Basin,1,02-09-2000 00:00,15.8,7.4,24,129.8832383,72.9125,6.397013671,0.731016011,8.019
TIRUMAKUDAL-NARSIPUR,Cauvery Basin,1,02-09-2000 00:00,21.8,7.79,23.5,172.1510272,102.088,6.2,1.1,11.421
MALVALLI,Cauvery Basin,1,02-09-2000 00:00,43.4,7.98,27.5,531.8675941,185.956,7.2,1.2,18.5895
